學年度,設立別,學校類別,學校統計處代碼,學校名稱,合作學校國家(地區)別,合作學校國家(地區)區域別,與國外及兩岸學校建立姊妹校數(109.02新增),建立跨國學位合作 (雙聯學制)學校數,與國外及兩岸學校進行學術合作交流計畫之件數(109.02新增)
112,公立,一般大學,0008,國立中央大學,馬來西亞,東協,5,0,2
112,公立,一般大學,0008,國立中央大學,菲律賓共和國,東協,5,1,2
112,公立,一般大學,0008,國立中央大學,泰國,東協,5,0,0
112,公立,一般大學,0008,國立中央大學,印度尼西亞共和國,東協,21,5,1
112,公立,一般大學,0008,國立中央大學,新加坡共和國,東協,2,0,1
112,公立,一般大學,0008,國立中央大學,越南社會主義共和國,東協,17,1,1
112,公立,一般大學,0008,國立中央大學,印度,南亞,15,0,6
112,公立,一般大學,0008,國立中央大學,香港,港澳,6,0,2
112,公立,一般大學,0008,國立中央大學,大陸地區,大陸地區,57,2,0
112,公立,一般大學,0008,國立中央大學,澳大利亞,其他亞洲地區,2,1,0
112,公立,一般大學,0008,國立中央大學,以色列,其他亞洲地區,1,0,0
112,公立,一般大學,0008,國立中央大學,日本,其他亞洲地區,36,5,2
112,公立,一般大學,0008,國立中央大學,俄羅斯聯邦,其他亞洲地區,0,0,1
112,公立,一般大學,0008,國立中央大學,大韓民國(南韓),其他亞洲地區,19,0,0
112,公立,一般大學,0008,國立中央大學,土耳其共和國,其他亞洲地區,7,0,0
112,公立,一般大學,0008,國立中央大學,蒙古國,其他亞洲地區,1,0,1
112,公立,一般大學,0008,國立中央大學,捷克共和國,歐洲,6,0,3
112,公立,一般大學,0008,國立中央大學,丹麥王國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,摩納哥侯國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,荷蘭王國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,挪威王國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,波蘭共和國,歐洲,1,0,2
112,公立,一般大學,0008,國立中央大學,葡萄牙共和國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,瑞典王國,歐洲,4,0,1
112,公立,一般大學,0008,國立中央大學,瑞士聯邦,歐洲,3,0,3
112,公立,一般大學,0008,國立中央大學,愛沙尼亞共和國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,拉脫維亞共和國,歐洲,0,0,1
112,公立,一般大學,0008,國立中央大學,奧地利共和國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,比利時王國,歐洲,4,0,0
112,公立,一般大學,0008,國立中央大學,保加利亞共和國,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,芬蘭共和國,歐洲,4,0,0
112,公立,一般大學,0008,國立中央大學,法國,歐洲,39,5,3
112,公立,一般大學,0008,國立中央大學,義大利共和國,歐洲,4,0,1
112,公立,一般大學,0008,國立中央大學,羅馬尼亞,歐洲,1,0,0
112,公立,一般大學,0008,國立中央大學,西班牙王國,歐洲,9,0,0
112,公立,一般大學,0008,國立中央大學,英國,歐洲,1,0,3
112,公立,一般大學,0008,國立中央大學,德意志聯邦共和國,歐洲,11,0,8
112,公立,一般大學,0008,國立中央大學,立陶宛共和國,歐洲,2,0,0
112,公立,一般大學,0008,國立中央大學,斯洛伐克共和國,歐洲,2,0,0
112,公立,一般大學,0008,國立中央大學,埃及阿拉伯共和國,非洲,1,0,0
112,公立,一般大學,0008,國立中央大學,南非共和國,非洲,1,0,0
112,公立,一般大學,0008,國立中央大學,加拿大,北美洲,3,0,0
112,公立,一般大學,0008,國立中央大學,美國,北美洲,19,7,10
112,公立,一般大學,0008,國立中央大學,巴哈馬,中南美洲,1,0,0
112,公立,一般大學,0008,國立中央大學,巴拿馬共和國,中南美洲,3,0,0
112,公立,一般大學,0009,國立中山大學,新加坡共和國,東協,3,1,0
112,公立,一般大學,0009,國立中山大學,馬來西亞,東協,8,0,0
112,公立,一般大學,0009,國立中山大學,菲律賓共和國,東協,14,2,2
112,公立,一般大學,0009,國立中山大學,泰國,東協,12,2,0
112,公立,一般大學,0009,國立中山大學,越南社會主義共和國,東協,13,0,0
112,公立,一般大學,0009,國立中山大學,印度尼西亞共和國,東協,10,3,0
112,公立,一般大學,0009,國立中山大學,斯里蘭卡民主社會主義共和國,南亞,3,1,1
112,公立,一般大學,0009,國立中山大學,印度,南亞,11,0,0
112,公立,一般大學,0009,國立中山大學,香港,港澳,5,0,0
112,公立,一般大學,0009,國立中山大學,大陸地區,大陸地區,29,2,0
112,公立,一般大學,0009,國立中山大學,日本,其他亞洲地區,34,0,0
112,公立,一般大學,0009,國立中山大學,阿拉伯聯合大公國,其他亞洲地區,1,0,0
112,公立,一般大學,0009,國立中山大學,澳大利亞,其他亞洲地區,4,0,0
112,公立,一般大學,0009,國立中山大學,大韓民國(南韓),其他亞洲地區,10,1,0
112,公立,一般大學,0009,國立中山大學,土耳其共和國,其他亞洲地區,3,0,0
112,公立,一般大學,0009,國立中山大學,蒙古國,其他亞洲地區,2,0,0
112,公立,一般大學,0009,國立中山大學,俄羅斯聯邦,其他亞洲地區,7,0,0
112,公立,一般大學,0009,國立中山大學,捷克共和國,歐洲,4,0,0
112,公立,一般大學,0009,國立中山大學,法國,歐洲,28,4,0
112,公立,一般大學,0009,國立中山大學,匈牙利共和國,歐洲,1,0,0
112,公立,一般大學,0009,國立中山大學,義大利共和國,歐洲,9,0,0
112,公立,一般大學,0009,國立中山大學,荷蘭王國,歐洲,4,0,0
112,公立,一般大學,0009,國立中山大學,瑞士聯邦,歐洲,2,0,0
112,公立,一般大學,0009,國立中山大學,德意志聯邦共和國,歐洲,16,0,1
112,公立,一般大學,0009,國立中山大學,愛沙尼亞共和國,歐洲,2,0,0
112,公立,一般大學,0009,國立中山大學,拉脫維亞共和國,歐洲,1,0,0
112,公立,一般大學,0009,國立中山大學,立陶宛共和國,歐洲,3,1,3
112,公立,一般大學,0009,國立中山大學,奧地利共和國,歐洲,1,1,0
112,公立,一般大學,0009,國立中山大學,比利時王國,歐洲,4,3,0
112,公立,一般大學,0009,國立中山大學,保加利亞共和國,歐洲,1,0,0
112,公立,一般大學,0009,國立中山大學,丹麥王國,歐洲,2,0,0
112,公立,一般大學,0009,國立中山大學,芬蘭共和國,歐洲,2,0,0
112,公立,一般大學,0009,國立中山大學,挪威王國,歐洲,1,0,0
112,公立,一般大學,0009,國立中山大學,波蘭共和國,歐洲,4,0,1
112,公立,一般大學,0009,國立中山大學,西班牙王國,歐洲,3,0,0
112,公立,一般大學,0009,國立中山大學,瑞典王國,歐洲,5,0,0
112,公立,一般大學,0009,國立中山大學,英國,歐洲,4,2,0
112,公立,一般大學,0009,國立中山大學,克羅埃西亞共和國,歐洲,1,0,0
112,公立,一般大學,0009,國立中山大學,斯洛伐克共和國,歐洲,2,0,0
112,公立,一般大學,0009,國立中山大學,加拿大,北美洲,6,1,0
112,公立,一般大學,0009,國立中山大學,美國,北美洲,18,5,3
112,公立,一般大學,0009,國立中山大學,智利,中南美洲,2,0,0
112,公立,一般大學,0009,國立中山大學,哥倫比亞共和國,中南美洲,1,0,0
112,公立,一般大學,0009,國立中山大學,秘魯共和國,中南美洲,1,0,0
112,公立,一般大學,0009,國立中山大學,墨西哥合眾國,中南美洲,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,馬來西亞,東協,6,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,越南社會主義共和國,東協,13,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,菲律賓共和國,東協,9,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,新加坡共和國,東協,0,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,泰國,東協,7,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,印度尼西亞共和國,東協,10,0,2
112,公立,一般大學,0012,國立臺灣海洋大學,印度,南亞,6,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,香港,港澳,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,大陸地區,大陸地區,24,1,1
112,公立,一般大學,0012,國立臺灣海洋大學,澳大利亞,其他亞洲地區,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,巴布亞紐幾內亞獨立國,其他亞洲地區,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,大韓民國(南韓),其他亞洲地區,7,1,0
112,公立,一般大學,0012,國立臺灣海洋大學,伊朗伊斯蘭共和國,其他亞洲地區,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,帛琉共和國,其他亞洲地區,0,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,以色列,其他亞洲地區,0,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,日本,其他亞洲地區,16,1,0
112,公立,一般大學,0012,國立臺灣海洋大學,俄羅斯聯邦,其他亞洲地區,2,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,英國,歐洲,2,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,法國,歐洲,2,1,1
112,公立,一般大學,0012,國立臺灣海洋大學,波蘭共和國,歐洲,1,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,德意志聯邦共和國,歐洲,1,0,1
112,公立,一般大學,0012,國立臺灣海洋大學,布吉納法索,非洲,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,索馬利蘭共和國,非洲,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,奈及利亞聯邦共和國,非洲,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,加拿大,北美洲,1,0,0
112,公立,一般大學,0012,國立臺灣海洋大學,美國,北美洲,7,1,8
112,公立,一般大學,0013,國立中正大學,越南社會主義共和國,東協,17,0,0
112,公立,一般大學,0013,國立中正大學,馬來西亞,東協,7,0,1
112,公立,一般大學,0013,國立中正大學,菲律賓共和國,東協,5,0,2
112,公立,一般大學,0013,國立中正大學,泰國,東協,17,1,0
112,公立,一般大學,0013,國立中正大學,柬埔寨王國,東協,2,0,0
112,公立,一般大學,0013,國立中正大學,印度尼西亞共和國,東協,16,0,0
112,公立,一般大學,0013,國立中正大學,孟加拉人民共和國,南亞,1,0,1
112,公立,一般大學,0013,國立中正大學,印度,南亞,18,1,2
112,公立,一般大學,0013,國立中正大學,澳門,港澳,1,0,0
112,公立,一般大學,0013,國立中正大學,香港,港澳,4,1,0
112,公立,一般大學,0013,國立中正大學,大陸地區,大陸地區,55,0,0
112,公立,一般大學,0013,國立中正大學,紐西蘭,其他亞洲地區,2,0,0
112,公立,一般大學,0013,國立中正大學,大韓民國(南韓),其他亞洲地區,17,0,0
112,公立,一般大學,0013,國立中正大學,阿拉伯聯合大公國,其他亞洲地區,1,0,0
112,公立,一般大學,0013,國立中正大學,澳大利亞,其他亞洲地區,3,1,0
112,公立,一般大學,0013,國立中正大學,日本,其他亞洲地區,13,2,0
112,公立,一般大學,0013,國立中正大學,土耳其共和國,其他亞洲地區,2,0,0
112,公立,一般大學,0013,國立中正大學,蒙古國,其他亞洲地區,2,0,0
112,公立,一般大學,0013,國立中正大學,俄羅斯聯邦,其他亞洲地區,4,0,1
112,公立,一般大學,0013,國立中正大學,法國,歐洲,14,2,2
112,公立,一般大學,0013,國立中正大學,羅馬尼亞,歐洲,1,0,0
112,公立,一般大學,0013,國立中正大學,賽普勒斯共和國,歐洲,1,0,0
112,公立,一般大學,0013,國立中正大學,捷克共和國,歐洲,6,0,0
112,公立,一般大學,0013,國立中正大學,丹麥王國,歐洲,1,0,0
112,公立,一般大學,0013,國立中正大學,波蘭共和國,歐洲,2,0,1
112,公立,一般大學,0013,國立中正大學,西班牙王國,歐洲,4,0,0
112,公立,一般大學,0013,國立中正大學,瑞士聯邦,歐洲,3,0,0
112,公立,一般大學,0013,國立中正大學,德意志聯邦共和國,歐洲,8,0,0
112,公立,一般大學,0013,國立中正大學,立陶宛共和國,歐洲,1,0,0
112,公立,一般大學,0013,國立中正大學,迦納共和國,非洲,2,0,0
112,公立,一般大學,0013,國立中正大學,馬拉威共和國,非洲,1,0,0
112,公立,一般大學,0013,國立中正大學,摩洛哥王國,非洲,1,0,0
112,公立,一般大學,0013,國立中正大學,坦尚尼亞聯合共和國,非洲,1,0,0
112,公立,一般大學,0013,國立中正大學,加拿大,北美洲,1,0,0
112,公立,一般大學,0013,國立中正大學,美國,北美洲,16,4,1
112,公立,一般大學,0013,國立中正大學,墨西哥合眾國,中南美洲,3,0,0
112,公立,一般大學,0013,國立中正大學,巴西聯邦共和國,中南美洲,1,0,0
112,公立,一般大學,0014,國立高雄師範大學,馬來西亞,東協,1,0,1
112,公立,一般大學,0014,國立高雄師範大學,菲律賓共和國,東協,1,0,1
112,公立,一般大學,0014,國立高雄師範大學,不丹王國,南亞,0,0,1
112,公立,一般大學,0014,國立高雄師範大學,大陸地區,大陸地區,1,0,1
112,公立,一般大學,0014,國立高雄師範大學,澳大利亞,其他亞洲地區,0,0,1
112,公立,一般大學,0014,國立高雄師範大學,大韓民國(南韓),其他亞洲地區,0,0,1
112,公立,一般大學,0014,國立高雄師範大學,日本,其他亞洲地區,5,0,3
112,公立,一般大學,0014,國立高雄師範大學,美國,北美洲,0,0,2
112,公立,一般大學,0015,國立彰化師範大學,菲律賓共和國,東協,4,0,0
112,公立,一般大學,0015,國立彰化師範大學,越南社會主義共和國,東協,12,0,0
112,公立,一般大學,0015,國立彰化師範大學,馬來西亞,東協,9,0,0
112,公立,一般大學,0015,國立彰化師範大學,新加坡共和國,東協,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,泰國,東協,5,0,0
112,公立,一般大學,0015,國立彰化師範大學,印度尼西亞共和國,東協,16,0,0
112,公立,一般大學,0015,國立彰化師範大學,印度,南亞,8,0,0
112,公立,一般大學,0015,國立彰化師範大學,大陸地區,大陸地區,97,0,0
112,公立,一般大學,0015,國立彰化師範大學,澳大利亞,其他亞洲地區,3,0,0
112,公立,一般大學,0015,國立彰化師範大學,大韓民國(南韓),其他亞洲地區,8,0,0
112,公立,一般大學,0015,國立彰化師範大學,土耳其共和國,其他亞洲地區,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,阿拉伯聯合大公國,其他亞洲地區,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,烏克蘭,其他亞洲地區,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,日本,其他亞洲地區,8,0,0
112,公立,一般大學,0015,國立彰化師範大學,蒙古國,其他亞洲地區,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,俄羅斯聯邦,其他亞洲地區,2,0,0
112,公立,一般大學,0015,國立彰化師範大學,羅馬尼亞,歐洲,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,英國,歐洲,5,1,0
112,公立,一般大學,0015,國立彰化師範大學,保加利亞共和國,歐洲,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,捷克共和國,歐洲,3,0,0
112,公立,一般大學,0015,國立彰化師範大學,法國,歐洲,5,0,0
112,公立,一般大學,0015,國立彰化師範大學,西班牙王國,歐洲,3,0,0
112,公立,一般大學,0015,國立彰化師範大學,瑞士聯邦,歐洲,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,德意志聯邦共和國,歐洲,9,0,0
112,公立,一般大學,0015,國立彰化師範大學,加拿大,北美洲,1,0,0
112,公立,一般大學,0015,國立彰化師範大學,美國,北美洲,35,4,0
112,公立,一般大學,0015,國立彰化師範大學,烏拉圭共和國,中南美洲,1,0,0
112,公立,一般大學,0017,國立臺北大學,馬來西亞,東協,1,0,0
112,公立,一般大學,0017,國立臺北大學,菲律賓共和國,東協,2,0,0
112,公立,一般大學,0017,國立臺北大學,泰國,東協,7,0,0
112,公立,一般大學,0017,國立臺北大學,印度尼西亞共和國,東協,4,0,1
112,公立,一般大學,0017,國立臺北大學,新加坡共和國,東協,2,1,1
112,公立,一般大學,0017,國立臺北大學,越南社會主義共和國,東協,6,0,1
112,公立,一般大學,0017,國立臺北大學,印度,南亞,1,0,0
112,公立,一般大學,0017,國立臺北大學,孟加拉人民共和國,南亞,2,0,0
112,公立,一般大學,0017,國立臺北大學,香港,港澳,7,0,0
